a	1	35	0	+Inf	45.6125
a	1	36	0	+Inf	25.6625
a	1	37	0	+Inf	19.5625
a	1	38	0	+Inf	26.0625
a	1	39	0	+Inf	13.6625
a	1	40	0	+Inf	27.9375
a	1	41	0	+Inf	45.4625
a	1	42	0	+Inf	31.1125
a	1	43	0	+Inf	26.0125
a	1	44	0	+Inf	37.3625
a	1	45	0	+Inf	44.0875
a	1	46	0	+Inf	41.6125
a	1	47	0	+Inf	28.7125
a	1	48	0	+Inf	21.9375
a	1	49	0	+Inf	13.64698385726423
a	1	50	0	+Inf	29.5625
a	1	51	0	+Inf	12.2375
a	1	52	0	+Inf	95.8891369047619
a	1	53	0	+Inf	19.1625
a	1	54	0	+Inf	17.8125
a	1	55	0	+Inf	25.2125
a	1	56	0	+Inf	16.1375
a	1	57	0	+Inf	14.5125
a	1	58	0	+Inf	35.83485401459853
a	1	59	0	+Inf	28.8625
a	1	60	0	+Inf	29.9875
a	1	61	0	+Inf	51.95189274447949
a	1	62	0	+Inf	26.5875
a	1	63	0	+Inf	27.4625
a	1	64	0	+Inf	77.2625
a	1	65	0	+Inf	21.7875
a	1	66	0	+Inf	22.6125
a	1	67	0	+Inf	35.5625
a	1	68	0	+Inf	58.5875
a	1	69	0	+Inf	33.9625
a	1	70	0	+Inf	75.2625
a	1	71	0	+Inf	149.2576628352491
a	1	72	0	+Inf	138.9356435643564
a	1	73	0	+Inf	44.57689003436427
a	1	74	0	+Inf	23.2625
a	1	75	0	+Inf	31.9625
a	2	26	0	+Inf	70.925
a	2	27	0	+Inf	65.40667361835246
a	2	28	0	+Inf	39.3
a	2	29	0	+Inf	22.425
a	2	30	0	+Inf	69.42500000000001
a	2	31	0	+Inf	42.4
a	2	32	0	+Inf	14.61117861482382
a	2	33	0	+Inf	24.375
a	2	34	0	+Inf	75.175
a	2	35	0	+Inf	62.35
a	2	36	0	+Inf	37.475
a	2	37	0	+Inf	35.475
a	2	38	0	+Inf	28.975
a	2	39	0	+Inf	35.275
a	2	40	0	+Inf	58.625
a	2	41	0	+Inf	63.125
a	2	42	0	+Inf	46.425
a	2	43	0	+Inf	30.675
a	2	44	0	+Inf	49.175
a	2	45	0	+Inf	72.375
a	2	46	0	+Inf	53.425
a	2	47	0	+Inf	60.34999999999999
a	2	48	0	+Inf	36.075
a	2	49	0	+Inf	35.91758708581138
a	2	50	0	+Inf	48.75
a	2	51	0	+Inf	36.05
a	2	52	0	+Inf	138.578869047619
a	2	53	0	+Inf	38.325
a	2	54	0	+Inf	46.575
a	2	55	0	+Inf	51.425
a	2	56	0	+Inf	48.125
a	2	57	0	+Inf	41.45
a	2	58	0	+Inf	93.52189781021896
a	2	59	0	+Inf	17.75
a	2	60	0	+Inf	55.6
a	2	61	0	+Inf	78.35173501577286
a	2	62	0	+Inf	20.05
a	2	63	0	+Inf	28.725
a	2	64	0	+Inf	92.45
a	2	65	0	+Inf	26.275
a	2	66	0	+Inf	42.075
a	2	67	0	+Inf	47.375
a	2	68	0	+Inf	75.325
a	2	69	0	+Inf	65.15000000000001
a	2	70	0	+Inf	94.05
a	2	71	0	+Inf	174.3295019157088
a	2	72	0	+Inf	164.8514851485149
a	2	73	0	+Inf	68.87886597938144
a	2	74	0	+Inf	23.375
a	2	75	0	+Inf	54.05
a	3	26	0	+Inf	52.4
a	3	27	0	+Inf	46.08967674661106
a	3	28	0	+Inf	29.2
a	3	29	0	+Inf	15.725
a	3	30	0	+Inf	50.90000000000001
a	3	31	0	+Inf	28.975
a	3	32	0	+Inf	22.11421628189551
a	3	33	0	+Inf	5.85
a	3	34	0	+Inf	56.65
a	3	35	0	+Inf	43.825
a	3	36	0	+Inf	18.95
a	3	37	0	+Inf	16.95
a	3	38	0	+Inf	10.45
a	3	39	0	+Inf	28.6
a	3	40	0	+Inf	41.3
a	3	41	0	+Inf	44.6
a	3	42	0	+Inf	-36.7722
a	3	43	0	+Inf	12.15
a	3	44	0	+Inf	30.65
a	3	45	0	+Inf	53.85
a	3	46	0	+Inf	34.9
a	3	47	0	+Inf	44.7
a	3	48	0	+Inf	17.55
a	3	49	0	+Inf	30.2463891248938
a	3	50	0	+Inf	30.225
a	3	51	0	+Inf	24.275
a	3	52	0	+Inf	111.0119047619047
a	3	53	0	+Inf	19.8
a	3	54	0	+Inf	29.3
a	3	55	0	+Inf	44.75
a	3	56	0	+Inf	35.625
a	3	57	0	+Inf	24.475
a	3	58	0	+Inf	69.06934306569342
a	3	59	0	+Inf	15.75
a	3	60	0	+Inf	37.075
a	3	61	0	+Inf	49.13249211356467
a	3	62	0	+Inf	16.225
a	3	63	0	+Inf	12.35
a	3	64	0	+Inf	73.925
a	3	65	0	+Inf	19.6
a	3	66	0	+Inf	23.55
a	3	67	0	+Inf	28.85
a	3	68	0	+Inf	56.8
a	3	69	0	+Inf	46.625
a	3	70	0	+Inf	75.52499999999999
a	3	71	0	+Inf	138.8409961685824
a	3	72	0	+Inf	128.1683168316832
a	3	73	0	+Inf	52.9639175257732
a	3	74	0	+Inf	16.7
a	3	75	0	+Inf	35.525
a	4	26	0	+Inf	35.75
a	4	27	0	+Inf	28.72784150156413
a	4	28	0	+Inf	20.65
a	4	29	0	+Inf	22.2
a	4	30	0	+Inf	34.25
a	4	31	0	+Inf	18.575
a	4	32	0	+Inf	33.71810449574727
a	4	33	0	+Inf	15.4
a	4	34	0	+Inf	40.15
a	4	35	0	+Inf	27.175
a	4	36	0	+Inf	2.3
a	4	37	0	+Inf	9.324999999999999
a	4	38	0	+Inf	10.8
a	4	39	0	+Inf	23.975
a	4	40	0	+Inf	26.5
a	4	41	0	+Inf	27.95
a	4	42	0	+Inf	11.25
a	4	43	0	+Inf	9.1
a	4	44	0	+Inf	14
a	4	45	0	+Inf	37.2
a	4	46	0	+Inf	18.25
a	4	47	0	+Inf	32.425
a	4	48	0	+Inf	6.9
a	4	49	0	+Inf	24.95751911639762
a	4	50	0	+Inf	13.575
a	4	51	0	+Inf	16.65
a	4	52	0	+Inf	86.27232142857142
a	4	53	0	+Inf	9.675000000000001
a	4	54	0	+Inf	15.475
a	4	55	0	+Inf	38.525
a	4	56	0	+Inf	25.225
a	4	57	0	+Inf	13.45
a	4	58	0	+Inf	46.21350364963503
a	4	59	0	+Inf	25
a	4	60	0	+Inf	22.15
a	4	61	0	+Inf	22.87066246056782
a	4	62	0	+Inf	22.7
a	4	63	0	+Inf	14
a	4	64	0	+Inf	57.275
a	4	65	0	+Inf	23.85
a	4	66	0	+Inf	9.4
a	4	67	0	+Inf	12.2
a	4	68	0	+Inf	40.15
a	4	69	0	+Inf	32.5
a	4	70	0	+Inf	58.875
a	4	71	0	+Inf	106.9444444444444
a	4	72	0	+Inf	95.19801980198019
a	4	73	0	+Inf	38.65979381443299
a	4	74	0	+Inf	21.4
a	4	75	0	+Inf	18.875
a	5	26	0	+Inf	39.5625
a	5	27	0	+Inf	31.50417101147029
a	5	28	0	+Inf	13.6125
a	5	29	0	+Inf	15.9125
a	5	30	0	+Inf	40.33750000000001
a	5	31	0	+Inf	13.3875
a	5	32	0	+Inf	30.14884568651276
a	5	33	0	+Inf	12.4625
a	5	34	0	+Inf	46.2375
a	5	35	0	+Inf	32.8375
a	5	36	0	+Inf	8.387499999999999
a	5	37	0	+Inf	1.3625
a	5	38	0	+Inf	7.8625
a	5	39	0	+Inf	16.0125
a	5	40	0	+Inf	25.7375
a	5	41	0	+Inf	32.6625
a	5	42	0	+Inf	17.3375
a	5	43	0	+Inf	7.8125
a	5	44	0	+Inf	20.0875
a	5	45	0	+Inf	40.3875
a	5	46	0	+Inf	24.3375
a	5	47	0	+Inf	29.1125
a	5	48	0	+Inf	4.0875
a	5	49	0	+Inf	18.99957519116398
a	5	50	0	+Inf	16.7625
a	5	51	0	+Inf	8.762500000000001
a	5	52	0	+Inf	90.19717261904762
a	5	53	0	+Inf	4.2125
a	5	54	0	+Inf	13.7125
a	5	55	0	+Inf	31.5125
a	5	56	0	+Inf	20.0375
a	5	57	0	+Inf	8.887500000000001
a	5	58	0	+Inf	40.62499999999999
a	5	59	0	+Inf	20.2375
a	5	60	0	+Inf	23.3625
a	5	61	0	+Inf	31.80205047318612
a	5	62	0	+Inf	17.9625
a	5	63	0	+Inf	9.262499999999999
a	5	64	0	+Inf	63.1125
a	5	65	0	+Inf	15.8875
a	5	66	0	+Inf	9.8125
a	5	67	0	+Inf	18.2875
a	5	68	0	+Inf	45.8125
a	5	69	0	+Inf	32.5375
a	5	70	0	+Inf	64.53750000000001
a	5	71	0	+Inf	118.6063218390805
a	5	72	0	+Inf	107.2524752475248
a	5	73	0	+Inf	41.39819587628866
a	5	74	0	+Inf	14.9625
a	5	75	0	+Inf	21.8375
a	6	26	0	+Inf	45.4875
a	6	27	0	+Inf	38.59489051094891
a	6	28	0	+Inf	22.2875
a	6	29	0	+Inf	15.0125
a	6	30	0	+Inf	43.9875
a	6	31	0	+Inf	22.0625
a	6	32	0	+Inf	24.89368165249089
a	6	33	0	+Inf	8.137499999999999
a	6	34	0	+Inf	49.8875
a	6	35	0	+Inf	36.9125
a	6	36	0	+Inf	12.0375
a	6	37	0	+Inf	10.0375
a	6	38	0	+Inf	3.5375
a	6	39	0	+Inf	24.6875
a	6	40	0	+Inf	34.3875
a	6	41	0	+Inf	37.6875
a	6	42	0	+Inf	20.9875
a	6	43	0	+Inf	7.6375
a	6	44	0	+Inf	23.7375
a	6	45	0	+Inf	46.9375
a	6	46	0	+Inf	27.9875
a	6	47	0	+Inf	37.7875
a	6	48	0	+Inf	10.6125
a	6	49	0	+Inf	26.37000849617672
a	6	50	0	+Inf	23.3125
a	6	51	0	+Inf	17.3625
a	6	52	0	+Inf	100.3162202380952
a	6	53	0	+Inf	12.8875
a	6	54	0	+Inf	22.3875
a	6	55	0	+Inf	40.1875
a	6	56	0	+Inf	28.7125
a	6	57	0	+Inf	17.5625
a	6	58	0	+Inf	56.45529197080291
a	6	59	0	+Inf	17.8125
a	6	60	0	+Inf	30.1625
a	6	61	0	+Inf	38.2294952681388
a	6	62	0	+Inf	15.5125
a	6	63	0	+Inf	6.8125
a	6	64	0	+Inf	67.0125
a	6	65	0	+Inf	17.1375
a	6	66	0	+Inf	16.6125
a	6	67	0	+Inf	21.9375
a	6	68	0	+Inf	49.8875
a	6	69	0	+Inf	39.7125
a	6	70	0	+Inf	68.6125
a	6	71	0	+Inf	125.5986590038314
a	6	72	0	+Inf	114.480198019802
a	6	73	0	+Inf	47.02534364261169
a	6	74	0	+Inf	14.2125
a	6	75	0	+Inf	28.6125
a	7	26	0	+Inf	29.9625
a	7	27	0	+Inf	22.04118873826903
a	7	28	0	+Inf	32.5125
a	7	29	0	+Inf	48.08750000000001
a	7	30	0	+Inf	49.16249999999999
a	7	31	0	+Inf	28.3375
a	7	32	0	+Inf	71.06622114216282
a	7	33	0	+Inf	47.3375
a	7	34	0	+Inf	55.0625
a	7	35	0	+Inf	35.4125
a	7	36	0	+Inf	36.0875
a	7	37	0	+Inf	36.2625
a	7	38	0	+Inf	42.7375
a	7	39	0	+Inf	38.8375
a	7	40	0	+Inf	11.8875
a	7	41	0	+Inf	32.7625
a	7	42	0	+Inf	30.3375
a	7	43	0	+Inf	41.8875
a	7	44	0	+Inf	40.6125
a	7	45	0	+Inf	28.0375
a	7	46	0	+Inf	42.8625
a	7	47	0	+Inf	18.4875
a	7	48	0	+Inf	35.66249999999999
a	7	49	0	+Inf	33.37935429056925
a	7	50	0	+Inf	24.8125
a	7	51	0	+Inf	34.4625
a	7	52	0	+Inf	72.00520833333333
a	7	53	0	+Inf	33.4125
a	7	54	0	+Inf	23.9125
a	7	55	0	+Inf	48.4375
a	7	56	0	+Inf	28.0375
a	7	57	0	+Inf	29.8875
a	7	58	0	+Inf	31.97039233576642
a	7	59	0	+Inf	31.1826375
a	7	60	0	+Inf	15.7063625
a	7	61	0	+Inf	46.82570977917981
a	7	62	0	+Inf	50.4625
a	7	63	0	+Inf	44.1625
a	7	64	0	+Inf	67.5625
a	7	65	0	+Inf	46.5125
a	7	66	0	+Inf	29.6625
a	7	67	0	+Inf	36.8125
a	7	68	0	+Inf	45.4625
a	7	69	0	+Inf	18.6625
a	7	70	0	+Inf	60.1375
a	7	71	0	+Inf	137.4281609195402
a	7	72	0	+Inf	126.7079207920792
a	7	73	0	+Inf	30.78823024054983
a	7	74	0	+Inf	47.1375
a	7	75	0	+Inf	22.0875
a	8	26	0	+Inf	26.35
a	8	27	0	+Inf	27.16371220020855
a	8	28	0	+Inf	52.575
a	8	29	0	+Inf	59.97499999999999
a	8	30	0	+Inf	30.825
a	8	31	0	+Inf	48.75
a	8	32	0	+Inf	79.61725394896719
a	8	33	0	+Inf	53.175
a	8	34	0	+Inf	36.725
a	8	35	0	+Inf	17.075
a	8	36	0	+Inf	40.075
a	8	37	0	+Inf	45.725
a	8	38	0	+Inf	48.575
a	8	39	0	+Inf	58.09999999999999
a	8	40	0	+Inf	35.3
a	8	41	0	+Inf	14.425
a	8	42	0	+Inf	31.5
a	8	43	0	+Inf	46.875
a	8	44	0	+Inf	40.375
a	8	45	0	+Inf	32.675
a	8	46	0	+Inf	42.625
a	8	47	0	+Inf	41.90000000000001
a	8	48	0	+Inf	43.27500000000001
a	8	49	0	+Inf	50.72217502124044
a	8	50	0	+Inf	30.325
a	8	51	0	+Inf	50.775
a	8	52	0	+Inf	71.80059523809523
a	8	53	0	+Inf	44.125
a	8	54	0	+Inf	42.425
a	8	55	0	+Inf	68.84999999999999
a	8	56	0	+Inf	51.45
a	8	57	0	+Inf	45.375
a	8	58	0	+Inf	87.49999999999999
a	8	59	0	+Inf	62.77500000000001
a	8	60	0	+Inf	32.9
a	8	61	0	+Inf	43.96687697160883
a	8	62	0	+Inf	60.475
a	8	63	0	+Inf	51.775
a	8	64	0	+Inf	48.725
a	8	65	0	+Inf	60.25
a	8	66	0	+Inf	37.275
a	8	67	0	+Inf	36.575
a	8	68	0	+Inf	28.675
a	8	69	0	+Inf	41.5
a	8	70	0	+Inf	48.775
a	8	71	0	+Inf	102.0593869731801
a	8	72	0	+Inf	90.39603960396039
a	8	73	0	+Inf	34.77233676975946
a	8	74	0	+Inf	59.175
a	8	75	0	+Inf	28.925
a	9	26	0	+Inf	44.0375
a	9	27	0	+Inf	37.36965589155371
a	9	28	0	+Inf	22.4875
a	9	29	0	+Inf	19.3875
a	9	30	0	+Inf	42.53749999999999
a	9	31	0	+Inf	22.2625
a	9	32	0	+Inf	27.26306196840826
a	9	33	0	+Inf	10.0875
a	9	34	0	+Inf	48.2875
a	9	35	0	+Inf	35.4625
a	9	36	0	+Inf	10.5875
a	9	37	0	+Inf	10.2375
a	9	38	0	+Inf	7.8875
a	9	39	0	+Inf	24.8875
a	9	40	0	+Inf	33.7875
a	9	41	0	+Inf	36.2375
a	9	42	0	+Inf	19.5375
a	9	43	0	+Inf	3.7875
a	9	44	0	+Inf	22.2875
a	9	45	0	+Inf	45.4875
a	9	46	0	+Inf	26.5375
a	9	47	0	+Inf	37.9875
a	9	48	0	+Inf	11.3625
a	9	49	0	+Inf	26.53993203058624
a	9	50	0	+Inf	21.8625
a	9	51	0	+Inf	17.5625
a	9	52	0	+Inf	98.60491071428569
a	9	53	0	+Inf	13.0875
a	9	54	0	+Inf	22.5875
a	9	55	0	+Inf	40.3875
a	9	56	0	+Inf	28.9125
a	9	57	0	+Inf	17.7625
a	9	58	0	+Inf	56.82025547445254
a	9	59	0	+Inf	19.9875
a	9	60	0	+Inf	29.5625
a	9	61	0	+Inf	35.94242902208202
a	9	62	0	+Inf	19.8875
a	9	63	0	+Inf	11.1875
a	9	64	0	+Inf	66.41249999999999
a	9	65	0	+Inf	21.4875
a	9	66	0	+Inf	16.0125
a	9	67	0	+Inf	20.4875
a	9	68	0	+Inf	48.4375
a	9	69	0	+Inf	39.1125
a	9	70	0	+Inf	67.16250000000001
a	9	71	0	+Inf	122.8208812260536
a	9	72	0	+Inf	111.6089108910891
a	9	73	0	+Inf	45.77963917525773
a	9	74	0	+Inf	18.5875
a	9	75	0	+Inf	27.1625
a	10	26	0	+Inf	36.9625
a	10	27	0	+Inf	30.95672575599583
a	10	28	0	+Inf	35.2375
a	10	29	0	+Inf	51.7625
a	10	30	0	+Inf	57.71250000000001
a	10	31	0	+Inf	31.7875
a	10	32	0	+Inf	75.53159173754557
a	10	33	0	+Inf	52.6875
a	10	34	0	+Inf	63.6125
a	10	35	0	+Inf	43.9625
a	10	36	0	+Inf	43.9625
a	10	37	0	+Inf	41.5875
a	10	38	0	+Inf	48.0875
a	10	39	0	+Inf	41.5875
a	10	40	0	+Inf	20.4375
a	10	41	0	+Inf	41.3125
a	10	42	0	+Inf	38.8875
a	10	43	0	+Inf	48.0375
a	10	44	0	+Inf	49.16249999999999
a	10	45	0	+Inf	34.5125
a	10	46	0	+Inf	51.4125
a	10	47	0	+Inf	13.8375
a	10	48	0	+Inf	41.5125
a	10	49	0	+Inf	32.4660152931181
a	10	50	0	+Inf	33.3625
a	10	51	0	+Inf	38.1375
a	10	52	0	+Inf	81.64062499999999
a	10	53	0	+Inf	38.7375
a	10	54	0	+Inf	29.2375
a	10	55	0	+Inf	47.3625
a	10	56	0	+Inf	26.4125
a	10	57	0	+Inf	35.2125
a	10	58	0	+Inf	41.81113138686131
a	10	59	0	+Inf	56.41249999999999
a	10	60	0	+Inf	26.3375
a	10	61	0	+Inf	60.31151419558359
a	10	62	0	+Inf	54.1375
a	10	63	0	+Inf	49.4875
a	10	64	0	+Inf	76.1125
a	10	65	0	+Inf	49.71250000000001
a	10	66	0	+Inf	36.8625
a	10	67	0	+Inf	45.3625
a	10	68	0	+Inf	54.0125
a	10	69	0	+Inf	19.0875
a	10	70	0	+Inf	66.6125
a	10	71	0	+Inf	153.7116858237548
a	10	72	0	+Inf	143.6386138613861
a	10	73	0	+Inf	36.35094501718213
a	10	74	0	+Inf	50.78749999999999
a	10	75	0	+Inf	30.6375
a	11	26	0	+Inf	35.75
a	11	27	0	+Inf	27.52867570385819
a	11	28	0	+Inf	14.625
a	11	29	0	+Inf	17.275
a	11	30	0	+Inf	36.55
a	11	31	0	+Inf	12.575
a	11	32	0	+Inf	29.22235722964763
a	11	33	0	+Inf	11.7
a	11	34	0	+Inf	42.3
a	11	35	0	+Inf	29.025
a	11	36	0	+Inf	4.6
a	11	37	0	+Inf	2.725
a	11	38	0	+Inf	7.075
a	11	39	0	+Inf	17.025
a	11	40	0	+Inf	23.775
a	11	41	0	+Inf	28.85
a	11	42	0	+Inf	13.55
a	11	43	0	+Inf	7.575
a	11	44	0	+Inf	16.3
a	11	45	0	+Inf	37.5
a	11	46	0	+Inf	20.55
a	11	47	0	+Inf	27.675
a	11	48	0	+Inf	0
a	11	49	0	+Inf	19.85981308411215
a	11	50	0	+Inf	12.95
a	11	51	0	+Inf	9.700000000000001
a	11	52	0	+Inf	84.52380952380952
a	11	53	0	+Inf	2.775
a	11	54	0	+Inf	12.275
a	11	55	0	+Inf	32.525
a	11	56	0	+Inf	19.225
a	11	57	0	+Inf	7.45
a	11	58	0	+Inf	39.14233576642335
a	11	59	0	+Inf	20.275
a	11	60	0	+Inf	19.55
a	11	61	0	+Inf	25.78864353312303
a	11	62	0	+Inf	17.975
a	11	63	0	+Inf	9.275
a	11	64	0	+Inf	60.675
a	11	65	0	+Inf	17.25
a	11	66	0	+Inf	6
a	11	67	0	+Inf	14.5
a	11	68	0	+Inf	42
a	11	69	0	+Inf	29.1
a	11	70	0	+Inf	60.725
a	11	71	0	+Inf	111.3505747126437
a	11	72	0	+Inf	99.75247524752476
a	11	73	0	+Inf	38.12285223367698
a	11	74	0	+Inf	16.325
a	11	75	0	+Inf	18.025
a	12	26	0	+Inf	28.65
a	12	27	0	+Inf	21.32429614181439
a	12	28	0	+Inf	28.725
a	12	29	0	+Inf	36.425
a	12	30	0	+Inf	32.75
a	12	31	0	+Inf	24.9
a	12	32	0	+Inf	52.49088699878493
a	12	33	0	+Inf	30.85
a	12	34	0	+Inf	38.65
a	12	35	0	+Inf	24.025
a	12	36	0	+Inf	17.75
a	12	37	0	+Inf	21.875
a	12	38	0	+Inf	26.25
a	12	39	0	+Inf	34.25
a	12	40	0	+Inf	19.4
a	12	41	0	+Inf	22.375
a	12	42	0	+Inf	12
a	12	43	0	+Inf	24.55
a	12	44	0	+Inf	22.275
a	12	45	0	+Inf	30.1
a	12	46	0	+Inf	24.525
a	12	47	0	+Inf	26
a	12	48	0	+Inf	19.425
a	12	49	0	+Inf	30.45879354290569
a	12	50	0	+Inf	6.475
a	12	51	0	+Inf	26.925
a	12	52	0	+Inf	75.70684523809523
a	12	53	0	+Inf	20.275
a	12	54	0	+Inf	18.575
a	12	55	0	+Inf	45
a	12	56	0	+Inf	29.625
a	12	57	0	+Inf	21.525
a	12	58	0	+Inf	51.64233576642335
a	12	59	0	+Inf	39.7
a	12	60	0	+Inf	15.05
a	12	61	0	+Inf	17.90220820189274
a	12	62	0	+Inf	37.4
a	12	63	0	+Inf	28.7
a	12	64	0	+Inf	55.675
a	12	65	0	+Inf	36.40000000000001
a	12	66	0	+Inf	13.425
a	12	67	0	+Inf	18.475
a	12	68	0	+Inf	36.625
a	12	69	0	+Inf	26.175
a	12	70	0	+Inf	55.725
a	12	71	0	+Inf	105.9865900383142
a	12	72	0	+Inf	94.20792079207921
a	12	73	0	+Inf	32.56013745704468
a	12	74	0	+Inf	35.475
a	12	75	0	+Inf	11.775
a	13	26	0	+Inf	50.625
a	13	27	0	+Inf	61.31386861313869
a	13	28	0	+Inf	85.52500000000001
a	13	29	0	+Inf	101.1
a	13	30	0	+Inf	64.7
a	13	31	0	+Inf	81.35000000000001
a	13	32	0	+Inf	133.0498177399757
a	13	33	0	+Inf	97.15000000000001
a	13	34	0	+Inf	58.8
a	13	35	0	+Inf	60.95
a	13	36	0	+Inf	84.075
a	13	37	0	+Inf	87.65000000000001
a	13	38	0	+Inf	92.27499999999999
a	13	39	0	+Inf	91.84999999999999
a	13	40	0	+Inf	64.90000000000001
a	13	41	0	+Inf	62.225
a	13	42	0	+Inf	77.25
a	13	43	0	+Inf	90.875
a	13	44	0	+Inf	86.125
a	13	45	0	+Inf	48.75
a	13	46	0	+Inf	80.7
a	13	47	0	+Inf	69.425
a	13	48	0	+Inf	85.19999999999999
a	13	49	0	+Inf	78.88700084961768
a	13	50	0	+Inf	72.8
a	13	51	0	+Inf	87.47500000000001
a	13	52	0	+Inf	42.26190476190476
a	13	53	0	+Inf	86.05
a	13	54	0	+Inf	76.95
a	13	55	0	+Inf	102
a	13	56	0	+Inf	81.05
a	13	57	0	+Inf	82.925
a	13	58	0	+Inf	141.514598540146
a	13	59	0	+Inf	105.45
a	13	60	0	+Inf	65.65000000000001
a	13	61	0	+Inf	116.1277602523659
a	13	62	0	+Inf	103.175
a	13	63	0	+Inf	94.47499999999999
a	13	64	0	+Inf	58.1
a	13	65	0	+Inf	99.52500000000001
a	13	66	0	+Inf	79.2
a	13	67	0	+Inf	82.32499999999999
a	13	68	0	+Inf	47.975
a	13	69	0	+Inf	64.175
a	13	70	0	+Inf	40.15
a	13	71	0	+Inf	120.0191570881226
a	13	72	0	+Inf	133.2673267326733
a	13	73	0	+Inf	35.18041237113403
a	13	74	0	+Inf	101.05
a	13	75	0	+Inf	67.47500000000001
a	14	26	0	+Inf	34.5125
a	14	27	0	+Inf	26.23826903023983
a	14	28	0	+Inf	16.6375
a	14	29	0	+Inf	30.3125
a	14	30	0	+Inf	44.5125
a	14	31	0	+Inf	12.4625
a	14	32	0	+Inf	49.43803159173755
a	14	33	0	+Inf	29.5875
a	14	34	0	+Inf	50.4125
a	14	35	0	+Inf	35.7875
a	14	36	0	+Inf	19.3125
a	14	37	0	+Inf	18.4875
a	14	38	0	+Inf	24.9875
a	14	39	0	+Inf	22.9625
a	14	40	0	+Inf	18.1625
a	14	41	0	+Inf	34.1375
a	14	42	0	+Inf	22.2625
a	14	43	0	+Inf	24.9375
a	14	44	0	+Inf	31.9125
a	14	45	0	+Inf	34.3375
a	14	46	0	+Inf	34.1625
a	14	47	0	+Inf	21.5375
a	14	48	0	+Inf	18.4125
a	14	49	0	+Inf	19.89167374681393
a	14	50	0	+Inf	18.2375
a	14	51	0	+Inf	16.6875
a	14	52	0	+Inf	81.38020833333333
a	14	53	0	+Inf	15.6375
a	14	54	0	+Inf	6.1375
a	14	55	0	+Inf	32.5625
a	14	56	0	+Inf	15.9875
a	14	57	0	+Inf	12.1125
a	14	58	0	+Inf	29.1742700729927
a	14	59	0	+Inf	34.9625
a	14	60	0	+Inf	18.3125
a	14	61	0	+Inf	36.45504731861198
a	14	62	0	+Inf	32.6875
a	14	63	0	+Inf	26.3875
a	14	64	0	+Inf	68.53749999999999
a	14	65	0	+Inf	28.7125
a	14	66	0	+Inf	13.7625
a	14	67	0	+Inf	28.1125
a	14	68	0	+Inf	47.4625
a	14	69	0	+Inf	24.9625
a	14	70	0	+Inf	63.5875
a	14	71	0	+Inf	128.5201149425287
a	14	72	0	+Inf	117.5
a	14	73	0	+Inf	36.20060137457045
a	14	74	0	+Inf	29.3625
a	14	75	0	+Inf	20.2875
a	15	26	0	+Inf	70.8875
a	15	27	0	+Inf	64.71584984358708
a	15	28	0	+Inf	34.1625
a	15	29	0	+Inf	45.2625
a	15	30	0	+Inf	81.0625
a	15	31	0	+Inf	36.3625
a	15	32	0	+Inf	67.63365735115431
a	15	33	0	+Inf	55.1625
a	15	34	0	+Inf	86.96249999999999
a	15	35	0	+Inf	72.33750000000001
a	15	36	0	+Inf	52.4875
